Date,Value
1986-11,144.294998
1986-11,145.350006
1986-11,145.580002
1986-11,143.414993
1986-11,143.505005
1986-11,143.195007
1986-11,140.660004
1986-11,139.544998
1986-11,141.309998
1986-11,142.899994
1986-11,144.494995
1986-11,145.770004
1986-11,146.869995
1986-11,147.940002
1986-12,146.854996
1986-12,148.865005
1986-12,150.080002
1986-12,149.979996
1986-12,149.044998
1986-12,147.845001
1986-12,146.865005
1986-12,146.955002
1986-12,146.080002
1986-12,144.979996
1986-12,144.074997
1986-12,144.490005
1986-12,143.044998
1986-12,142.854996
1986-12,143.770004
1986-12,144.085007
1986-12,142.804993
1986-12,142.794998
1986-12,142.934998
1986-12,141.514999
1986-12,141.524994
1986-12,141.404999
1987-01,142.860001
1987-01,147.404999
1987-01,149.059998
1987-01,152.975006
1987-01,155.690002
1987-01,156.990005
1987-01,159.304993
1987-01,159.619995
1987-01,162.660004
1987-01,164.145004
1987-01,162.514999
1987-01,166.455002
1987-01,166.520004
1987-01,164.259995
1987-01,167.945007
1987-01,166.764999
1987-01,164.139999
1987-01,166.654999
1987-01,167.625
1987-01,165.740005
1987-01,166.675003
1987-02,170.304993
1987-02,171.554993
1987-02,173.5
1987-02,174.634995
1987-02,174.630005
1987-02,173.625
1987-02,172.324997
1987-02,175.979996
1987-02,176.264999
1987-02,179.065002
1987-02,183.649994
1987-02,181.210007
1987-02,179.869995
1987-02,178.684998
1987-02,177.705002
1987-02,178.940002
1987-02,180.970001
1987-02,182.184998
1987-02,182.75
1987-03,181.065002
1987-03,180.565002
1987-03,183.274994
1987-03,184.669998
1987-03,184.285004
1987-03,182.475006
1987-03,184.464996
1987-03,185.309998
1987-03,184.770004
1987-03,183.164993
1987-03,182.729996
1987-03,185.899994
1987-03,186.044998
1987-03,187.960007
1987-03,189.824997
1987-03,189.399994
1987-03,190.179993
1987-03,190.195007
1987-03,190.705002
1987-03,189.050003
1987-03,183.835007
1987-03,186.039993
1987-04,186.074997
1987-04,187.660004
1987-04,191.360001
1987-04,190.914993
1987-04,187.434998
1987-04,189.279999
1987-04,188.729996
1987-04,188.285004
1987-04,183.945007
1987-04,179.725006
1987-04,182.460007
1987-04,183.744995
1987-04,182.125
1987-04,184.634995
1987-04,183.955002
1987-04,183.770004
1987-04,180.375
1987-04,179.550003
1987-04,181.264999
1987-04,182.220001
1987-04,184.830002
1987-05,185.830002
1987-05,186.449997
1987-05,189.735001
1987-05,189.294998
1987-05,190.014999
1987-05,190.360001
1987-05,189.240005
1987-05,188.975006
1987-05,190.294998
1987-05,190.740005
1987-05,187.910004
1987-05,185.455002
1987-05,181.464996
1987-05,181.699997
1987-05,182.660004
1987-05,181.639999
1987-05,185.169998
1987-05,185.955002
1987-05,188.110001
1987-05,188.770004
1987-06,185.860001
1987-06,184.5
1987-06,185.759995
1987-06,186.255005
1987-06,185.684998
1987-06,187.535004
1987-06,189.475006
1987-06,190.020004
1987-06,189.664993
1987-06,190.360001
1987-06,189.600006
1987-06,191.139999
1987-06,191.320007
1987-06,192.369995
1987-06,192.050003
1987-06,192.899994
1987-06,191.839996
1987-06,191.904999
1987-06,191.345001
1987-06,191.059998
1987-06,190.699997
1987-06,189.240005
1987-07,189.475006
1987-07,190.384995
1987-07,189.024994
1987-07,187.755005
1987-07,187.384995
1987-07,187.975006
1987-07,188.735001
1987-07,190.419998
1987-07,194.985001
1987-07,194.869995
1987-07,196.039993
1987-07,195.865005
1987-07,193.860001
1987-07,193.195007
1987-07,193.634995
1987-07,191.505005
1987-07,193.024994
1987-07,193.195007
1987-07,193.755005
1987-07,194.725006
1987-07,196.565002
1987-07,196.350006
1987-08,195.240005
1987-08,195.880005
1987-08,198.244995
1987-08,201.865005
1987-08,203.729996
1987-08,206.029999
1987-08,208.389999
1987-08,207.059998
1987-08,206.470001
1987-08,206.464996
1987-08,206.830002
1987-08,203.899994
1987-08,205.389999
1987-08,208.929993
1987-08,210.574997
1987-08,209.479996
1987-08,210.714996
1987-08,211.160004
1987-08,210.634995
1987-08,208.845001
1987-08,209.574997
1987-09,206.889999
1987-09,205.729996
1987-09,205.014999
1987-09,204.059998
1987-09,199.899994
1987-09,201.600006
1987-09,205.164993
1987-09,206.365005
1987-09,205.160004
1987-09,202.255005
1987-09,201.300003
1987-09,202.054993
1987-09,201.675003
1987-09,197.259995
1987-09,201.429993
1987-09,204.074997
1987-09,204.639999
1987-09,205.115005
1987-09,204.625
1987-09,204.149994
1987-09,205.505005
1987-10,209.705002
1987-10,212.145004
1987-10,213.809998
1987-10,208.070007
1987-10,206.889999
1987-10,203.625
1987-10,202.464996
1987-10,199.625
1987-10,201.229996
1987-10,197.494995
1987-10,193.065002
1987-10,183.285004
1987-10,155.649994
1987-10,143.960007
1987-10,158.779999
1987-10,149.985001
1987-10,145.419998
1987-10,128.425003
1987-10,129.865005
1987-10,131.210007
1987-10,143.639999
1987-10,150.070007
1987-11,152.195007
1987-11,147.134995
1987-11,147.945007
1987-11,153.029999
1987-11,150.679993
1987-11,146.485001
1987-11,143.445007
1987-11,145.479996
1987-11,149.845001
1987-11,147.949997
1987-11,147.460007
1987-11,143.574997
1987-11,144.835007
1987-11,141.059998
1987-11,140.835007
1987-11,141.839996
1987-11,144.660004
1987-11,144.994995
1987-11,143.354996
1987-11,137.125
1987-12,137.160004
1987-12,137.955002
1987-12,132.949997
1987-12,130.434998
1987-12,133.145004
1987-12,136.690002
1987-12,139.759995
1987-12,139.014999
1987-12,139.820007
1987-12,146.080002
1987-12,146.889999
1987-12,151.059998
1987-12,149.910004
1987-12,154.744995
1987-12,156.020004
1987-12,155.554993
1987-12,158.059998
1987-12,158.184998
1987-12,152.779999
1987-12,154.345001
1987-12,157.285004
1987-12,156.25
1988-01,161.809998
1988-01,164.279999
1988-01,166.175003
1988-01,168.699997
1988-01,158.195007
1988-01,158.875
1988-01,155.725006
1988-01,155.544998
1988-01,156.035004
1988-01,159.824997
1988-01,159.024994
1988-01,158.009995
1988-01,152.464996
1988-01,152.949997
1988-01,154.354996
1988-01,157.054993
1988-01,155.229996
1988-01,155.425003
1988-01,157.654999
1988-01,159.130005
1988-02,158.615005
1988-02,158.975006
1988-02,156.580002
1988-02,157.380005
1988-02,158.014999
1988-02,157.875
1988-02,158.929993
1988-02,162.240005
1988-02,162.955002
1988-02,163.934998
1988-02,165.539993
1988-02,165.804993
1988-02,165.75
1988-02,167.074997
1988-02,170.199997
1988-02,171.285004
1988-02,172.475006
1988-02,170.785004
1988-02,170.645004
1988-02,172.639999
1988-03,172.634995
1988-03,175.115005
1988-03,176.5
1988-03,177.389999
1988-03,178.464996
1988-03,179.625
1988-03,181.240005
1988-03,178.434998
1988-03,177.889999
1988-03,179.210007
1988-03,178.315002
1988-03,180.419998
1988-03,181.235001
1988-03,181.035004
1988-03,178.899994
1988-03,180.014999
1988-03,179.244995
1988-03,174.764999
1988-03,172.880005
1988-03,172.839996
1988-03,173.664993
1988-03,172.130005
1988-03,173.259995
1988-04,171.404999
1988-04,172.895004
1988-04,176.600006
1988-04,177.330002
1988-04,178.929993
1988-04,179.940002
1988-04,180.100006
1988-04,180.384995
1988-04,173.270004
1988-04,173.134995
1988-04,173.550003
1988-04,174.354996
1988-04,172.934998
1988-04,172.070007
1988-04,173.320007
1988-04,174.399994
1988-04,176.744995
1988-04,177.210007
1988-04,176.729996
1988-04,175.919998
1988-05,176.744995
1988-05,178.994995
1988-05,178.625
1988-05,177.679993
1988-05,177.179993
1988-05,174.929993
1988-05,174.320007
1988-05,170.800003
1988-05,171.705002
1988-05,173.845001
1988-05,174.985001
1988-05,174.070007
1988-05,170.285004
1988-05,170.345001
1988-05,169.884995
1988-05,167.649994
1988-05,169.210007
1988-05,169.009995
1988-05,169.854996
1988-05,169.585007
1988-05,173.345001
1988-06,176.675003
1988-06,176.449997
1988-06,178.005005
1988-06,179.744995
1988-06,179.764999
1988-06,183.014999
1988-06,182.774994
1988-06,184.285004
1988-06,184.735001
1988-06,185.774994
1988-06,186.104996
1988-06,184.505005
1988-06,183.940002
1988-06,183.195007
1988-06,184.789993
1988-06,186.979996
1988-06,187.070007
1988-06,187.350006
1988-06,185.115005
1988-06,188.190002
1988-06,187.785004
1988-06,189.024994
1988-07,189.955002
1988-07,191.904999
1988-07,190.429993
1988-07,189.384995
1988-07,188.145004
1988-07,187.684998
1988-07,187.235001
1988-07,188.119995
1988-07,188.679993
1988-07,188.509995
1988-07,188.794998
1988-07,185.779999
1988-07,185.255005
1988-07,182.404999
1988-07,181.860001
1988-07,181.589996
1988-07,179.705002
1988-07,177.369995
1988-07,178.220001
1988-07,181.160004
1988-08,181.440002
1988-08,180.535004
1988-08,181.070007
1988-08,181.175003
1988-08,179.895004
1988-08,179.815002
1988-08,177.270004
1988-08,172.679993
1988-08,174.634995
1988-08,173.744995
1988-08,170.085007
1988-08,172.645004
1988-08,172.904999
1988-08,173.550003
1988-08,172.815002
1988-08,169.895004
1988-08,169.604996
1988-08,171.955002
1988-08,170.529999
1988-08,170.979996
1988-08,172.764999
1988-08,172.365005
1988-08,170.994995
1988-09,168.220001
1988-09,171.464996
1988-09,171.934998
1988-09,172.095001
1988-09,172.964996
1988-09,175.479996
1988-09,175.595001
1988-09,175.869995
1988-09,176.979996
1988-09,175.414993
1988-09,176.645004
1988-09,176.110001
1988-09,176.804993
1988-09,177.804993
1988-09,178.274994
1988-09,177.475006
1988-09,175.869995
1988-09,175.800003
1988-09,177.054993
1988-09,178.824997
1988-09,179.365005
1988-10,176.789993
1988-10,176.289993
1988-10,175.860001
1988-10,176.235001
1988-10,176
1988-10,174.934998
1988-10,175.625
1988-10,173.289993
1988-10,174.835007
1988-10,175.369995
1988-10,175.785004
1988-10,176.990005
1988-10,176.990005
1988-10,180.365005
1988-10,179.740005
1988-10,178.410004
1988-10,177.399994
1988-10,176.350006
1988-10,174.279999
1988-10,174.884995
1988-10,174.779999
1988-11,174.595001
1988-11,174.014999
1988-11,174.25
1988-11,173.559998
1988-11,171.339996
